,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
158,Census Tract 2125.02,0.3728,53900.0,593800.0,06,037,212502,Census Tract 2125.02,3.0,24.0,26.0,17.0,8167.385035158445,0.4466190337653454,10.966868768790722,0.35905156191193077,0.3168987579977418,0.02182913059841927,0.14151298456906286,0.8569500674763832
159,Census Tract 2126.10,0.4928,51920.0,885400.0,06,037,212610,Census Tract 2126.10,5.0,12.0,14.0,21.0,12652.974802385963,0.4797303568907028,11.07984293247039,0.31856540084388185,0.2529535864978903,0.018354430379746836,0.22710932543878198,0.9128024193548387
160,Census Tract 2126.20,0.3943,45464.0,875000.0,06,037,212620,Census Tract 2126.20,2.0,2.0,7.0,17.0,18931.350911454105,0.4671055785133956,10.504550691026939,0.2842233009708738,0.270873786407767,0.03616504854368932,0.23772102161100198,0.9575268817204301
161,Census Tract 2127.01,0.4965,59196.0,1064900.0,06,037,212701,Census Tract 2127.01,0.0,16.0,30.0,8.0,2062.601812277478,0.41321261850705615,15.652072112717072,0.26742656729504605,0.16703200350723366,0.016659359929855327,0.14741219963031424,0.9463007159904535
162,Census Tract 2127.02,0.4908,86750.0,1067000.0,06,037,212702,Census Tract 2127.02,1.0,34.0,7.0,15.0,11064.608727299934,0.37855667817743294,12.902835005669617,0.4553719008264463,0.19118457300275482,0.027823691460055096,0.13998868778280543,0.9461038961038961
163,Census Tract 2128,0.4963,50053.0,1108200.0,06,037,212800,Census Tract 2128,0.0,12.0,11.0,47.0,3240.3467451350725,0.3859906205345945,20.65721692799588,0.3376854599406528,0.2201780415430267,0.03086053412462908,0.10661107802263252,0.9307496823379924
164,Census Tract 2129,0.5208,43788.0,937500.0,06,037,212900,Census Tract 2129,0.0,8.0,14.0,34.0,17739.247740854364,0.4863774018972028,7.030265715110295,0.15870307167235495,0.19819600195026815,0.03339834227206241,0.1810408013681896,0.9280757097791799
165,Census Tract 2131,0.5401,42250.0,933800.0,06,037,213100,Census Tract 2131,1.0,20.0,21.0,24.0,15632.283003891866,0.44385032113600187,8.908533701637053,0.30948527031401746,0.21916477824538685,0.01165425704111363,0.27958776595744683,0.9551282051282052
166,Census Tract 2132.01,0.4157,35829.0,653100.0,06,037,213201,Census Tract 2132.01,0.0,22.0,13.0,18.0,14792.197326202968,0.5107889790575807,5.235048125587996,0.21627308861351416,0.2006079027355623,0.05564648117839607,0.25368248772504093,0.8787715517241379
167,Census Tract 2132.02,0.5096,38147.0,612800.0,06,037,213202,Census Tract 2132.02,0.0,6.0,6.0,19.0,23850.071176370035,0.5905172158248362,4.583735301327185,0.19156096298213823,0.2490292518767797,0.03546466476831478,0.23401501423763915,0.9124137931034483
168,Census Tract 2133.10,0.4488,52724.0,657900.0,06,037,213310,Census Tract 2133.10,0.0,14.0,6.0,22.0,7761.353026978173,0.5650579544934802,1.2287295297552734,0.19956060051263275,0.3339436103991212,0.033321127792017576,0.19553277187843282,0.8979057591623036
169,Census Tract 2133.20,0.4955,27127.0,639700.0,06,037,213320,Census Tract 2133.20,0.0,16.0,16.0,8.0,1276.679419994649,0.6378358556306413,6.969782086395916,0.1573161485974223,0.3078089461713419,0.009855951478392721,0.2425629290617849,0.9546296296296296
171,Census Tract 2134.02,0.493,43603.0,867300.0,06,037,213402,Census Tract 2134.02,1.0,24.0,7.0,6.0,5390.207030948218,0.6004580250184407,3.7927943743827863,0.15393842463014795,0.25329868052778887,0.03218712514994002,0.2393436061636982,0.9148264984227129
172,Census Tract 2140,0.448,146923.0,1903700.0,06,037,214000,Census Tract 2140,0.0,26.0,58.0,31.0,7235.112815585736,0.46977956268758014,11.323215204975519,0.43353941267387947,0.13652756311179803,0.0443070582174137,0.02266872746007213,0.9606986899563319
173,Census Tract 2141,0.5611,103901.0,2000001.0,06,037,214100,Census Tract 2141,0.0,30.0,17.0,21.0,6170.098661747058,0.45823246869921447,16.757732046091014,0.4801812004530011,0.16477916194790487,0.03029445073612684,0.040486976217440546,0.9090416892257716
178,Census Tract 2146,0.5216,113512.0,1353400.0,06,037,214600,Census Tract 2146,1.0,16.0,35.0,42.0,2360.0619228466317,0.44409607015635766,42.863906138708586,0.6624257845631891,0.37659033078880405,0.03477523324851569,0.07477044162658504,0.8795264623955432
179,Census Tract 2147,0.5444,107692.0,1704000.0,06,037,214700,Census Tract 2147,4.0,12.0,14.0,50.0,4471.6109587124165,0.42251039693420167,16.801061200581913,0.4903198653198653,0.18855218855218855,0.047979797979797977,0.08108108108108109,0.8333333333333334
180,Census Tract 2148,0.5013,100573.0,1532400.0,06,037,214800,Census Tract 2148,2.0,14.0,51.0,43.0,2855.617686523701,0.4225299154846418,22.665886106179517,0.6206410707995773,0.3237055301162381,0.05248326875660444,0.14582586886420637,0.8861209964412812
181,Census Tract 2149.02,0.4068,101399.0,864100.0,06,037,214902,Census Tract 2149.02,4.0,36.0,77.0,64.0,4628.25880507356,0.40135009579389314,22.350986337671472,0.5857253685027153,0.4038013964313421,0.038789759503491075,0.05244755244755245,0.8072412034676185
182,Census Tract 2149.03,0.5457,58750.0,692500.0,06,037,214903,Census Tract 2149.03,1.0,4.0,2.0,24.0,2526.3420921020024,0.44369675401703873,25.76644946023841,0.6403138201569101,0.3928786964393482,0.016294508147254073,0.19975859987929995,0.9272175890826384
183,Census Tract 2149.04,0.4866,71036.0,900000.0,06,037,214904,Census Tract 2149.04,0.0,4.0,0.0,18.0,4217.092264667488,0.3850376702817707,19.87757569284475,0.6749311294765841,0.3181818181818182,0.002066115702479339,0.046143250688705235,0.7777777777777778
184,Census Tract 2151.01,0.4555,68148.0,745400.0,06,037,215101,Census Tract 2151.01,0.0,22.0,77.0,27.0,13006.017223029796,0.38815787511230054,18.02374616732665,0.6505862646566164,0.5443886097152428,0.06700167504187604,0.09313232830820771,0.9169262720664589
186,Census Tract 2161,0.4505,120526.0,972100.0,06,037,216100,Census Tract 2161,0.0,12.0,0.0,24.0,11835.623021748403,0.38106624122727567,29.477791649316433,0.5273250239693192,0.17785234899328858,0.020613614573346116,0.12032598274209012,0.8811700182815356
187,Census Tract 2162.01,0.5963,102254.0,1518800.0,06,037,216201,Census Tract 2162.01,0.0,20.0,40.0,24.0,1359.8022769146417,0.37989146210639235,32.11843876942647,0.4239720713731575,0.2587276958882855,0.007757951900698216,0.17067494181536075,0.8952442159383034
188,Census Tract 2162.02,0.4585,91281.0,1157000.0,06,037,216202,Census Tract 2162.02,0.0,12.0,15.0,37.0,1263.4265358961813,0.3838902780898212,40.62349372506681,0.4965542256075444,0.2916213275299238,0.028654334421472614,0.0529390288426433,0.9027954256670903
190,Census Tract 2163.02,0.4409,83417.0,932600.0,06,037,216302,Census Tract 2163.02,0.0,26.0,9.0,72.0,3437.008120471315,0.3754435822353962,24.11094720302358,0.6346604215456675,0.44362663098026095,0.015724322515891603,0.0585480093676815,0.8193449334698055
191,Census Tract 2164.01,0.4373,86504.0,821400.0,06,037,216401,Census Tract 2164.01,0.0,14.0,10.0,111.0,9932.134807182007,0.42396517912805015,9.175218350765338,0.5192815636555732,0.34574749075541467,0.04833597464342314,0.08998664886515353,0.8298736462093863
192,Census Tract 2164.02,0.4701,79583.0,696000.0,06,037,216402,Census Tract 2164.02,0.0,4.0,8.0,144.0,2711.265452579157,0.41790771623384204,15.745984334117285,0.4478100695865739,0.2300450266066312,0.04707327056897258,0.09282178217821782,0.796231681786462
193,Census Tract 2167,0.43,105455.0,1063800.0,06,037,216700,Census Tract 2167,0.0,18.0,38.0,50.0,2705.391342163281,0.3752354950467338,17.689527564081146,0.4365874606355568,0.34125393644431723,0.023189235614085313,0.09355509355509356,0.8584070796460177
194,Census Tract 2168,0.4985,111929.0,1406300.0,06,037,216800,Census Tract 2168,0.0,22.0,9.0,42.0,2028.9205299497173,0.4149726829257962,25.10361848458487,0.4607717041800643,0.20289389067524116,0.02572347266881029,0.03729903536977492,0.8155111633372503
195,Census Tract 2169.01,0.488,84102.0,1075000.0,06,037,216901,Census Tract 2169.01,0.0,10.0,7.0,28.0,2542.343638717942,0.3910844696836915,27.834263317669947,0.45978344934261406,0.20726991492652747,0.027842227378190254,0.09976798143851508,0.9179856115107914
196,Census Tract 1042.01,0.405,71447.0,450200.0,06,037,104201,Census Tract 1042.01,0.0,0.0,2.0,1.0,6435.152312596492,0.8218983111677535,0.07951696070909774,0.04217888935989826,0.2785078423060619,0.01949978804578211,0.14012875536480687,1.0
197,Census Tract 1042.03,0.4739,45972.0,426100.0,06,037,104203,Census Tract 1042.03,0.0,0.0,0.0,0.0,2403.705522815945,0.8447495417669969,0.0,0.054243542435424355,0.211070110701107,0.026752767527675275,0.29805897723030983,1.0
198,Census Tract 1043.10,0.4521,90893.0,443000.0,06,037,104310,Census Tract 1043.10,0.0,0.0,1.0,1.0,1292.4198546620535,0.8928564231022232,2.37499640951817,0.033864140294295506,0.23926627696029026,0.02822011691191292,0.10211124644742184,0.9748953974895398
199,Census Tract 1043.21,0.5001,31645.0,468000.0,06,037,104321,Census Tract 1043.21,0.0,0.0,3.0,0.0,5976.290983629973,0.855230111650981,0.0,0.053069053708439895,0.24456521739130435,0.02014066496163683,0.1729539641943734,0.9461020211742059
200,Census Tract 1043.22,0.3185,66083.0,456300.0,06,037,104322,Census Tract 1043.22,0.0,0.0,9.0,0.0,1808.6273042518453,0.8615178415104872,0.0,0.08029925187032419,0.22992518703241896,0.00399002493765586,0.04588528678304239,1.0
201,Census Tract 1044.01,0.3945,59464.0,441600.0,06,037,104401,Census Tract 1044.01,0.0,0.0,3.0,0.0,1740.1249301833006,0.9320400213970677,0.0,0.026802807913209957,0.22112316528398213,0.01914486279514997,0.24154435226547544,0.948948948948949
202,Census Tract 1044.03,0.3475,68929.0,437700.0,06,037,104403,Census Tract 1044.03,0.0,0.0,3.0,0.0,4466.666556577295,0.9142082494907912,2.1726259422639256,0.03268453911127433,0.24899008446566287,0.04663973558575101,0.13291139240506328,0.8622754491017964
203,Census Tract 1044.04,0.389,53594.0,471900.0,06,037,104404,Census Tract 1044.04,0.0,0.0,0.0,0.0,2158.5683411351815,0.915542216342002,4.164021075378094,0.03535634743875279,0.2302338530066815,0.035634743875278395,0.26951151038742277,0.9806701030927835
204,Census Tract 1045,0.3334,65956.0,441100.0,06,037,104500,Census Tract 1045,0.0,0.0,0.0,0.0,3390.692374386749,0.9727161916765479,0.5951234340386572,0.056524773203070484,0.24424284717376135,0.01779483600837404,0.28831350594821553,0.9502332814930016
205,Census Tract 1046.10,0.4204,57188.0,439900.0,06,037,104610,Census Tract 1046.10,9.0,0.0,9.0,0.0,10254.840188980175,0.9515271559245131,0.0,0.01295709761013533,0.2274690469334869,0.006910452058738843,0.10410557184750734,0.9344042838018741
206,Census Tract 1046.20,0.3949,68750.0,450700.0,06,037,104620,Census Tract 1046.20,0.0,0.0,0.0,0.0,5887.568326556198,0.9553370523422834,0.0,0.062096094408541726,0.26889575723517845,0.03596515875245856,0.14277489925158318,0.9928469241773963
207,Census Tract 1047.01,0.3842,42542.0,439200.0,06,037,104701,Census Tract 1047.01,0.0,0.0,1.0,2.0,10588.048654113038,0.9203173959664508,0.0,0.04068738943644175,0.22870861763962597,0.0338640384129391,0.31170805879371516,0.9506437768240343
208,Census Tract 1047.03,0.4564,42589.0,433600.0,06,037,104703,Census Tract 1047.03,0.0,0.0,0.0,0.0,1788.6011992487383,0.7718608994334091,2.3266880558168874,0.03319502074688797,0.27344398340248965,0.004979253112033195,0.24190871369294606,0.8833333333333333
209,Census Tract 1047.04,0.51,44647.0,197900.0,06,037,104704,Census Tract 1047.04,0.0,0.0,0.0,3.0,8357.234717533689,0.719456909838238,2.6747752452698075,0.08994475138121547,0.2203314917127072,0.019226519337016575,0.2900728597449909,0.9618138424821002
210,Census Tract 1048.21,0.3972,70655.0,434800.0,06,037,104821,Census Tract 1048.21,0.0,0.0,1.0,4.0,2132.9245992777132,0.8367651832269177,1.4478865344067058,0.051407588739290085,0.25734394124847,0.03549571603427173,0.16604708798017348,0.9634941329856584
211,Census Tract 1048.22,0.4394,53542.0,472800.0,06,037,104822,Census Tract 1048.22,0.0,2.0,7.0,0.0,540.3957177493545,0.8297931364138809,4.135683135318514,0.045596258768511304,0.2209664848012471,0.03156664068589244,0.19914263445050662,0.9848484848484849
212,Census Tract 1048.23,0.3822,90852.0,427900.0,06,037,104823,Census Tract 1048.23,0.0,0.0,0.0,0.0,4522.416521316418,0.7979121457424069,0.0,0.0768576290414067,0.1642087351106069,0.030062393647192286,0.19761160079613307,0.9748953974895398
213,Census Tract 1048.24,0.3605,73365.0,488300.0,06,037,104824,Census Tract 1048.24,2.0,0.0,3.0,0.0,1009.1710810346343,0.8923384251712396,0.0,0.08488063660477453,0.17696097006441833,0.01667298219022357,0.03183023872679045,1.0
214,Census Tract 1060.10,0.3528,96964.0,552100.0,06,037,106010,Census Tract 1060.10,0.0,0.0,9.0,1.0,10104.483420303002,0.6183243381397203,2.552632329445348,0.17073170731707318,0.1765389082462253,0.015389082462253194,0.04710671706891538,0.9728601252609603
215,Census Tract 1060.20,0.3346,85800.0,547500.0,06,037,106020,Census Tract 1060.20,0.0,0.0,0.0,1.0,10595.901430079552,0.7201181512045717,0.7479305479667576,0.186651144741948,0.2644547923942569,0.051222351571594875,0.18218859138533178,0.9665924276169265
216,Census Tract 1061.11,0.3491,107277.0,500000.0,06,037,106111,Census Tract 1061.11,0.0,0.0,64.0,2.0,7204.007180559456,0.5545463737821099,2.4774087321053258,0.20844625112917795,0.17615176151761516,0.025519421860885277,0.05374887082204156,0.9400696864111499
217,Census Tract 1061.12,0.3495,96688.0,515200.0,06,037,106112,Census Tract 1061.12,0.0,0.0,2.0,4.0,1987.5425743965106,0.5984466634159801,3.4227969916180747,0.16474875335634828,0.15976217874952053,0.012466436517069428,0.11390649762282092,0.9704184704184704
218,Census Tract 1061.13,0.3114,99952.0,483700.0,06,037,106113,Census Tract 1061.13,2.0,0.0,2.0,0.0,6332.217054696704,0.6411663532684505,1.5952596007009707,0.1336206896551724,0.17025862068965517,0.04660560344827586,0.05560165975103734,0.9364773820981713
219,Census Tract 1061.14,0.4035,65970.0,422000.0,06,037,106114,Census Tract 1061.14,0.0,0.0,6.0,3.0,767.1426871612803,0.7321309527834373,0.4592044016887672,0.07695817490494297,0.21231939163498098,0.02053231939163498,0.16890039597928724,0.9491035280508965
220,Census Tract 1064.03,0.3674,82875.0,476900.0,06,037,106403,Census Tract 1064.03,0.0,0.0,9.0,1.0,12777.540950019426,0.7995354458794057,11.249557388739724,0.08519793459552495,0.18559954102122778,0.013482501434308663,0.04850964348334307,0.9318955732122588
221,Census Tract 1064.05,0.3801,64490.0,370300.0,06,037,106405,Census Tract 1064.05,0.0,6.0,0.0,1.0,15478.556120422621,0.6612903900199804,5.481972350330051,0.06834695731153496,0.20322434150772026,0.027702089009990917,0.2584373555247342,0.9626623376623377
222,Census Tract 1064.06,0.4011,89059.0,398300.0,06,037,106406,Census Tract 1064.06,1.0,8.0,9.0,1.0,19682.045718409234,0.6161596220285015,0.8979177332826997,0.11959287531806616,0.2611323155216285,0.01049618320610687,0.05309311224489796,0.9417576703068122
223,Census Tract 1064.07,0.4556,33125.0,265200.0,06,037,106407,Census Tract 1064.07,0.0,4.0,0.0,0.0,6322.969116441066,0.6580524706479352,1.5001315531616242,0.09052711993888464,0.19518716577540107,0.03628724216959511,0.31090008257638313,0.8973262032085562
224,Census Tract 1064.08,0.4148,54038.0,381800.0,06,037,106408,Census Tract 1064.08,0.0,4.0,0.0,0.0,2422.1309884801935,0.8332843679851734,0.0,0.05337519623233909,0.2731554160125589,0.009942438513867086,0.1768599417527138,0.9089236430542779
225,Census Tract 1065.10,0.3851,85032.0,550300.0,06,037,106510,Census Tract 1065.10,1.0,0.0,5.0,2.0,4400.589095920469,0.5501662132327173,5.809587665669917,0.18816240013044186,0.1633784444806783,0.03848035219305397,0.09560497285939415,0.973908111174135
226,Census Tract 1065.20,0.397,71435.0,441100.0,06,037,106520,Census Tract 1065.20,0.0,0.0,4.0,3.0,3004.527459031387,0.8450083522267179,4.519949097938128,0.05218914185639229,0.2670753064798599,0.013485113835376532,0.162128930265238,0.9497021839841164
227,Census Tract 1066.03,0.3388,130806.0,808200.0,06,037,106603,Census Tract 1066.03,0.0,0.0,4.0,2.0,14188.57773617042,0.43052231005776453,8.225752397440969,0.3212137780207764,0.1913613996719519,0.02569710224166211,0.034047226798462386,0.9859271523178808
228,Census Tract 1066.04,0.3838,56794.0,518600.0,06,037,106604,Census Tract 1066.04,12.0,0.0,31.0,2.0,3852.4888017738713,0.8200920111989146,3.6576923770903798,0.12335958005249344,0.1563867016622922,0.016404199475065617,0.09537382153036615,0.9871071716357775
229,Census Tract 1066.41,0.4907,111000.0,746500.0,06,037,106641,Census Tract 1066.41,0.0,0.0,0.0,2.0,4834.508802111006,0.41166507385196205,19.85665275075417,0.3430206957287539,0.12241303390576838,0.030823425803610745,0.06516952884191986,0.9721518987341772
230,Census Tract 1066.42,0.4207,112273.0,657900.0,06,037,106642,Census Tract 1066.42,0.0,0.0,0.0,2.0,15949.463028741602,0.4425398552663658,3.633117178067011,0.31906496660595024,0.19277474195506983,0.02853673345476624,0.10711016173329264,0.9137380191693291
231,Census Tract 1066.43,0.4134,176429.0,905400.0,06,037,106643,Census Tract 1066.43,0.0,0.0,1.0,4.0,1463.170321211351,0.38517811724534756,5.667083045043357,0.4043449346043006,0.16271336732431832,0.035690534249612056,0.011749057858567944,0.9412568306010929
232,Census Tract 1066.45,0.4191,114295.0,726300.0,06,037,106645,Census Tract 1066.45,0.0,0.0,2.0,5.0,5246.858869392811,0.4333634376737272,2.393477117961944,0.2664742664742665,0.11736411736411737,0.030303030303030304,0.049783549783549784,0.9576523031203567
233,Census Tract 1066.46,0.3265,111758.0,608800.0,06,037,106646,Census Tract 1066.46,0.0,0.0,1.0,4.0,11010.007149791441,0.41789263735049537,3.738405606925153,0.27575957727873185,0.16545574636723911,0.03071334214002642,0.06258503401360545,0.962037962037962
234,Census Tract 1066.48,0.3791,72165.0,462600.0,06,037,106648,Census Tract 1066.48,4.0,0.0,11.0,4.0,26272.881475777824,0.9344029909159434,1.4160960653598613,0.04807692307692308,0.2129455909943715,0.012429643527204503,0.18363979255068363,0.9555765595463138
235,Census Tract 1066.49,0.4086,94471.0,583800.0,06,037,106649,Census Tract 1066.49,0.0,0.0,1.0,0.0,5825.337488725739,0.633106170265063,1.8120365726312173,0.1412894375857339,0.2109053497942387,0.01748971193415638,0.06607019958706126,0.9540889526542324
236,Census Tract 1070.10,0.3215,71546.0,461400.0,06,037,107010,Census Tract 1070.10,1.0,0.0,1.0,2.0,20090.52630427798,0.9232782166052308,0.22616275376116216,0.06475485661424607,0.27567067530064754,0.04748689485044712,0.06868560724320949,0.97375
237,Census Tract 2169.02,0.5135,95337.0,1347500.0,06,037,216902,Census Tract 2169.02,0.0,10.0,4.0,22.0,704.5129897449885,0.3711221626847016,28.350415314852626,0.45494505494505494,0.27912087912087913,0.07912087912087912,0.21756941283568504,0.9690553745928339
